ActCode,NoticeDate,발주청,시도,G2B공고번호,공고일연,공고일월,공고일일,공고일요일(개선),BidOpenDateTime,입찰일연,입찰일월,입찰일일,입찰일요일,연면적,대지면적,예가율,예정가격,세대수,기초금액,최신_1순위,낙찰하한율,참여업체수,중간값
HousingAct,2014-10-13,경상남도 창원시,경상남도 ,20141008978,2014,10,13,월,2014. 10. 24,2014,10,24,금,"123,590","44,235",1.001855,,749,"2,810,523,214.00",1.002188824,0.8045,96,1.002022
HousingAct,2014-10-14,경기도 양평군,경기도 ,20141010021,2014,10,14,화,2014. 10. 23,2014,10,23,목,"60,585","22,515",0.990750,,487,"1,075,903,046.00",0.990885003,0.8295,104,0.990818
HousingAct,2014-10-13,경상남도 양산시,경상남도 ,20141008626,2014,10,13,월,2014. 10. 23,2014,10,23,목,"73,709","26,038",0.998575,,635,"1,157,513,790.00",0.9986513984,0.8045,85,0.998613
HousingAct,2014-10-10,전라북도 전주시,전라북도 ,20141007011,2014,10,10,금,2014. 10. 23,2014,10,23,목,"47,563","18,074",1.003273,,367,"872,420,617.00",1.003655106,0.8295,98,1.003464
HousingAct,2014-10-15,경기도 용인시,경기도 ,20141011878,2014,10,15,수,2014. 10. 22,2014,10,22,수,"77,106","23,736",0.999710,,640,"1,725,078,513.00",0.9999429956,0.8045,99,0.999826
HousingAct,2014-10-10,경기도 김포시,경기도 ,20141006999,2014,10,10,금,2014. 10. 22,2014,10,22,수,"181,370","69,639",0.992428,,1510,"3,011,369,479.00",0.9929924997,0.7295,48,0.992710
HousingAct,2014-10-08,경기도 김포시,경기도 ,20141004833,2014,10,8,수,2014. 10. 20,2014,10,20,월,"145,918","29,962",0.997820,,639,"3,117,644,883.00",0.9979485643,0.8045,99,0.997884
HousingAct,2014-10-08,경기도 시흥시,경기도 ,20141006176,2014,10,8,수,2014. 10. 17,2014,10,17,금,"85,705","32,982",1.004950,,580,"1,171,684,652.00",1.00511202,0.8045,95,1.005031
HousingAct,2014-10-07,대구광역시 동구,대구광역시 ,20141003074,2014,10,7,화,2014. 10. 17,2014,10,17,금,"41,344","14,032",1.003465,,299,"816,701,456.00",1.003809685,0.8495,110,1.003637
HousingAct,2014-10-06,울산광역시 북구,울산광역시 ,20141003075,2014,10,6,월,2014. 10. 16,2014,10,16,목,"32,053","11,156",0.986493,,245,"771,673,070.00",0.9870357504,0.8495,96,0.986764
HousingAct,2014-10-06,울산광역시 북구,울산광역시 ,20141003224,2014,10,6,월,2014. 10. 16,2014,10,16,목,"32,039","10,939",1.003828,,245,"771,673,070.00",1.004002413,0.8495,107,1.003915
HousingAct,2014-10-02,경상남도 창원시,경상남도 ,20141001207,2014,10,2,목,2014. 10. 16,2014,10,16,목,"129,300","41,555",1.005538,,836,"2,383,065,933.00",1.008169543,0.8045,88,1.006854
HousingAct,2014-10-07,서울특별시 중랑구,서울특별시 ,20141004462,2014,10,7,화,2014. 10. 16,2014,10,16,목,"115,971","30,888",0.998880,,719,"2,322,005,167.00",0.999023,0.8045,99,0.998952
HousingAct,2014-10-02,충청북도 충주시,충청북도 ,20141002494,2014,10,2,목,2014. 10. 16,2014,10,16,목,"64,883","27,047",0.996450,,603,"1,191,282,803.00",0.9964899192,0.8045,95,0.996470
HousingAct,2014-10-01,경기도 양평군,경기도 ,20141001128,2014,10,1,수,2014. 10. 13,2014,10,13,월,"35,870","13,607",1.004053,,280,"709,574,400.00",1.00434907,0.8495,103,1.004201
HousingAct,2014-10-02,울산광역시,울산광역시,20141002205,2014,10,2,목,2014. 10. 13,2014,10,13,월,"198,899","59,114",0.997923,,1275,"3,576,558,630.00",0.9990699794,0.7295,49,0.998496
HousingAct,2014-09-30,경기도 시흥시,경기도 ,20140923549,2014,9,30,화,2014. 10. 10,2014,10,10,금,"450,726","93,799",0.982725,,2701,"8,938,541,667.00",0.9868823029,0.7295,51,0.984804
HousingAct,2014-09-29,충청북도 청주시,충청북도 ,20140921871,2014,9,29,월,2014. 10. 10,2014,10,10,금,"164,494","55,315",1.006178,,988,"2,360,369,588.00",1.007125047,0.8045,82,1.006651
HousingAct,2014-09-30,울산광역시,울산광역시,20140923668,2014,9,30,화,2014. 10. 10,2014,10,10,금,"111,539","30,663",0.992773,,625,"1,753,424,952.00",0.9929993163,0.8045,94,0.992886
HousingAct,2014-09-29,행정중심복합도시건설청,세종특별자치시,20140922723,2014,9,29,월,2014. 10. 8,2014,10,8,수,"92,178","44,788",1.001583,,510,"1,375,995,776.00",1.00158665,0.8045,91,1.001585
HousingAct,2014-10-02,경기도 용인시,경기도 ,20141002161,2014,10,2,목,2014. 10. 8,2014,10,8,수,"13,753","10,728",0.997988,,234,"862,997,661.00",0.9981496624,0.8495,93,0.998069
HousingAct,2014-09-25,경상남도 창원시,경상남도 ,20140918444,2014,9,25,목,2014. 10. 8,2014,10,8,수,"216,484","90,762",0.993813,,1343,"3,192,596,538.00",0.9968187252,0.7295,48,0.995316
HousingAct,2014-09-24,광주광역시,광주광역시,20140918821,2014,9,24,수,2014. 10. 7,2014,10,7,화,"133,573","44,393",0.993735,,960,"2,456,360,553.00",0.9940297452,0.8045,86,0.993882
HousingAct,2014-09-24,부산광역시 남구,부산광역시 ,20140919436,2014,9,24,수,2014. 10. 7,2014,10,7,화,"509,323","164,280",0.985963,,3149,"9,182,120,780.00",0.9868818369,0.7295,53,0.986422
HousingAct,2014-09-22,서울특별시 강남구,서울특별시 ,20140917117,2014,9,22,월,2014. 10. 6,2014,10,6,월,"48,321","12,240",1.002378,,240,"1,199,001,000.00",1.002399929,0.8495,91,1.002389
HousingAct,2014-09-22,충청남도 천안시,충청남도 ,20140916611,2014,9,22,월,2014. 10. 2,2014,10,2,목,"300,674","98,176",0.994638,,2144,"5,342,719,668.00",0.9964300326,0.7295,52,0.995534
HousingAct,2014-09-19,경상북도 구미시,경상북도 ,20140914335,2014,9,19,금,2014. 9. 30,2014,9,30,화,"250,044","93,998",1.006235,,1532,"3,695,914,252.00",1.006947101,0.7295,51,1.006591
HousingAct,2014-09-19,경상남도 거제시,경상남도 ,20140914338,2014,9,19,금,2014. 9. 30,2014,9,30,화,"156,404","59,235",0.996230,,988,"2,992,726,360.00",0.9965240121,0.8045,84,0.996377
HousingAct,2014-09-18,충청남도 천안시,충청남도 ,20140914204,2014,9,18,목,2014. 9. 30,2014,9,30,화,"142,757","47,095",0.991790,,992,"2,534,490,806.00",0.9920000002,0.8045,86,0.991895
HousingAct,2014-09-19,경상남도 거제시,경상남도 ,20140914353,2014,9,19,금,2014. 9. 30,2014,9,30,화,"97,642","33,361",1.010893,,686,"1,834,786,882.00",1.012199799,0.8045,96,1.011546
HousingAct,2014-09-17,경상남도 김해시,경상남도 ,20140910202,2014,9,17,수,2014. 9. 30,2014,9,30,화,"72,681","23,084",0.991188,,534,"1,193,571,664.00",0.9921004226,0.8045,95,0.991644
HousingAct,2014-09-18,전라북도 전주시,전라북도 ,20140913160,2014,9,18,목,2014. 9. 30,2014,9,30,화,"45,310","14,960",0.995193,,326,"1,000,017,782.00",0.9960515491,0.8295,107,0.995622
HousingAct,2014-09-23,경기도 수원시,경기도 ,20140907900,2014,9,23,화,2014. 9. 25,2014,9,25,목,"314,580","113,367",0.994375,,2140,"5,863,931,900.00",0.9957481426,0.7295,53,0.995062
HousingAct,2014-09-15,경기도 고양시,경기도 ,20140908851,2014,9,15,월,2014. 9. 25,2014,9,25,목,"136,467","53,568",0.981805,,968,"1,840,398,930.00",0.9841240522,0.8045,86,0.982965
HousingAct,2014-09-16,경상남도 창원시,경상남도 ,20140909468,2014,9,16,화,2014. 9. 25,2014,9,25,목,"138,315","41,996",0.998558,,932,"2,988,190,310.00",0.9992258297,0.8045,89,0.998892
HousingAct,2014-09-15,경상남도 거제시,경상남도 ,20140909484,2014,9,15,월,2014. 9. 24,2014,9,24,수,"70,288","22,088",0.988300,,494,"1,335,542,403.00",0.9896316238,0.8295,109,0.988966
HousingAct,2014-09-12,경상북도 구미시,경상북도 ,20140906401,2014,9,12,금,2014. 9. 22,2014,9,22,월,"195,335","73,360",0.999373,,1225,"3,491,614,091.00",0.9999793968,0.7295,49,0.999676
HousingAct,2014-09-15,경기도 용인시,경기도 ,20140909254,2014,9,15,월,2014. 9. 22,2014,9,22,월,"117,682","53,807",1.005268,,754,"2,324,650,239.00",1.005597787,0.8045,100,1.005433
HousingAct,2014-09-12,경기도 남양주시,경기도 ,20140907351,2014,9,12,금,2014. 9. 22,2014,9,22,월,"55,955","18,765",0.997420,,446,"1,159,913,645.00",0.9974989632,0.8295,98,0.997459
HousingAct,2014-09-04,경기도 하남시,경기도 ,20140903354,2014,9,4,목,2014. 9. 19,2014,9,19,금,"226,036","72,755",0.996123,,1222,"4,271,032,078.00",0.9961492392,0.7295,54,0.996136
HousingAct,2014-09-05,경기도 평택시,경기도 ,20140904757,2014,9,5,금,2014. 9. 18,2014,9,18,목,"113,371","45,565",0.998105,,761,"1,780,110,302.00",0.9984995898,0.8045,63,0.998302
HousingAct,2014-09-04,광주광역시,광주광역시,20140903583,2014,9,4,목,2014. 9. 18,2014,9,18,목,"30,984","9,921",1.000535,,216,"659,926,468.00",1.000757999,0.8495,97,1.000647
HousingAct,2014-09-15,충청남도 아산시,충청남도 ,20140903969,2014,9,15,월,2014. 9. 18,2014,9,18,목,"113,703","37,015",1.002153,,792,"1,782,127,401.00",1.002995,0.8045,92,1.002574
HousingAct,2014-09-15,충청남도 아산시,충청남도 ,20140904054,2014,9,15,월,2014. 9. 18,2014,9,18,목,"78,419","25,155",0.992543,,516,"1,227,954,182.00",1.015291048,0.8045,90,1.003917
HousingAct,2014-09-04,대구광역시 달성군,대구광역시 ,20140902614,2014,9,4,목,2014. 9. 17,2014,9,17,수,"168,119","62,727",1.003155,,1457,"2,506,522,050.00",1.003599753,0.7295,54,1.003377
HousingAct,2014-09-04,충청남도 서산시,충청남도 ,20140900926,2014,9,4,목,2014. 9. 17,2014,9,17,수,"105,527","34,340",0.997345,,780,"1,577,639,504.00",0.997351908,0.8045,97,0.997348
HousingAct,2014-09-05,부산.진해경제자유구역청,부산광역시,20140903441,2014,9,5,금,2014. 9. 17,2014,9,17,수,"124,867","42,166",0.992200,,1013,"2,195,002,461.00",0.9927636189,0.7295,58,0.992482
HousingAct,2014-09-03,부산광역시 서구,부산광역시 ,20140820206,2014,9,3,수,2014. 9. 17,2014,9,17,수,"154,045","43,616",1.003173,,959,"3,078,885,818.00",1.003607794,0.8045,83,1.003390
HousingAct,2014-09-05,경상남도 통영시,경상남도 ,20140903220,2014,9,5,금,2014. 9. 17,2014,9,17,수,"152,658","34,334",0.988110,,976,"2,016,011,176.00",0.9889475948,0.8045,84,0.988529
HousingAct,2014-09-03,강원도 삼척시,강원도 ,20140901362,2014,9,3,수,2014. 9. 17,2014,9,17,수,"71,016","26,834",0.991968,,612,"1,089,839,620.00",0.9921998633,0.8045,87,0.992084
HousingAct,2014-09-05,부산광역시 금정구,부산광역시 ,20140902555,2014,9,5,금,2014. 9. 16,2014,9,16,화,"302,513","74,306",0.999095,,1938,"5,944,153,483.00",0.9991997807,0.7295,55,0.999147
HousingAct,2014-09-02,경상북도 칠곡군,경상북도 ,20140900414,2014,9,2,화,2014. 9. 16,2014,9,16,화,"35,915","13,183",0.995145,,299,"795,656,492.00",0.9953748442,0.8495,115,0.995260
HousingAct,2014-09-04,경기도 화성시,경기도 ,20140903508,2014,9,4,목,2014. 9. 16,2014,9,16,화,"207,333","41,340",1.020733,,740,"3,408,215,522.00",1.020809807,0.8045,101,1.020771
HousingAct,2014-08-29,충청남도 태안군,충청남도 ,20140818325,2014,8,29,금,2014. 9. 16,2014,9,16,화,"59,814","21,810",1.001098,,376,"942,561,957.00",1.001260916,0.8295,101,1.001179
HousingAct,2014-09-05,경상남도 거제시,경상남도 ,20140901040,2014,9,5,금,2014. 9. 15,2014,9,15,월,"151,968","60,703",1.003665,,995,"2,633,278,116.00",1.003814426,0.8045,87,1.003740
HousingAct,2014-08-27,충청남도 아산시,충청남도 ,20140819873,2014,8,27,수,2014. 9. 5,2014,9,5,금,"90,399","33,195",0.993740,,665,"1,120,833,797.00",0.9943997638,0.8045,96,0.994070
HousingAct,2014-08-27,충청남도 아산시,충청남도 ,20140819825,2014,8,27,수,2014. 9. 5,2014,9,5,금,"86,700","33,685",0.994850,,650,"1,083,595,617.00",0.9949496333,0.8045,95,0.994900
HousingAct,2014-08-27,충청남도 아산시,충청남도 ,20140819855,2014,8,27,수,2014. 9. 5,2014,9,5,금,"80,639","29,478",1.001925,,589,"1,028,825,806.00",1.002464127,0.8045,95,1.002195
HousingAct,2014-08-27,충청남도 아산시,충청남도 ,20140819614,2014,8,27,수,2014. 9. 5,2014,9,5,금,"73,288","27,774",0.997710,,534,"959,820,446.00",0.9977799751,0.8045,94,0.997745
HousingAct,2014-08-27,경상남도 양산시,경상남도 ,20140820297,2014,8,27,수,2014. 9. 5,2014,9,5,금,"304,873","110,153",1.000398,,2130,"1,296,730,984.00",1.00129464,0.7295,55,1.000846
HousingAct,2014-08-27,경상남도 양산시,경상남도 ,20140820282,2014,8,27,수,2014. 9. 5,2014,9,5,금,"304,873","110,153",0.990580,,2130,"4,628,004,031.00",0.9907856203,0.7295,53,0.990683
HousingAct,2014-08-26,울산광역시,울산광역시,20140819454,2014,8,26,화,2014. 9. 4,2014,9,4,목,"114,342","36,219",0.993090,,867,"1,948,000,066.00",0.9931997887,0.8045,89,0.993145
HousingAct,2014-08-25,경기도 오산시,경기도 ,20140818525,2014,8,25,월,2014. 9. 3,2014,9,3,수,"133,359","51,154",0.992458,,855,"1,896,708,593.00",0.9927373648,0.8045,88,0.992597
HousingAct,2014-08-21,충청남도 천안시,충청남도 ,20140815880,2014,8,21,목,2014. 9. 2,2014,9,2,화,"260,752","56,339",0.988128,,815,"3,556,185,908.00",0.9885592041,0.8045,87,0.988343
HousingAct,2014-08-22,경기도 화성시,경기도 ,20140817001,2014,8,22,금,2014. 9. 2,2014,9,2,화,"178,575","62,807",1.005128,,1196,"3,326,261,829.00",1.005477834,0.7295,59,1.005303
HousingAct,2014-08-20,충청북도 청주시,충청북도 ,20140815080,2014,8,20,수,2014. 9. 1,2014,9,1,월,"96,393","32,531",0.992773,,592,"1,657,198,528.00",0.9930197265,0.8045,98,0.992896
HousingAct,2014-08-19,경상남도 김해시,경상남도 ,20140813359,2014,8,19,화,2014. 9. 1,2014,9,1,월,"72,321","28,406",1.001448,,497,"1,262,822,203.00",1.001468226,0.8295,108,1.001458
HousingAct,2014-08-19,서울특별시 강북구,서울특별시 ,20140813854,2014,8,19,화,2014. 8. 29,2014,8,29,금,"93,239","31,835",0.999278,,615,"1,724,693,810.00",0.9994838474,0.8045,97,0.999381
HousingAct,2014-08-21,경기도 광명시,경기도 ,20140812549,2014,8,21,목,2014. 8. 28,2014,8,28,목,"159,105","32,469",1.002185,,875,"3,136,977,373.00",1.002799742,0.8045,75,1.002492
HousingAct,2014-08-21,경기도 광명시,경기도 ,20140812386,2014,8,21,목,2014. 8. 28,2014,8,28,목,"114,870","24,083",0.996398,,640,"2,004,605,528.00",0.9972450003,0.8045,83,0.996821
HousingAct,2014-08-18,경상북도 경산시,경상북도 ,20140810585,2014,8,18,월,2014. 8. 27,2014,8,27,수,"252,773","67,458",0.990100,,1696,"4,807,281,394.00",0.9937755038,0.7295,53,0.991938
HousingAct,2014-08-18,충청남도 천안시,충청남도 ,20140810590,2014,8,18,월,2014. 8. 26,2014,8,26,화,"153,602","38,873",0.994248,,995,"2,292,042,100.00",0.9944999153,0.8045,87,0.994374
HousingAct,2014-08-19,경상북도 구미시,경상북도 ,20140810210,2014,8,19,화,2014. 8. 26,2014,8,26,화,"99,982","44,911",0.995398,,803,"1,938,183,357.00",0.9958663269,0.8045,86,0.995632
HousingAct,2014-08-14,경상남도 양산시,경상남도 ,20140810925,2014,8,14,목,2014. 8. 26,2014,8,26,화,"95,378","36,015",0.992903,,559,"1,570,337,628.00",0.9929443811,0.8045,97,0.992923
HousingAct,2014-08-18,경기도 광주시,경기도 ,20140807846,2014,8,18,월,2014. 8. 25,2014,8,25,월,"47,027","21,907",1.007915,,336,"996,639,614.00",1.008269427,0.8295,107,1.008092
HousingAct,2014-08-12,제주특별자치도 서귀포시,제주특별자치도 ,20140807318,2014,8,12,화,2014. 8. 21,2014,8,21,목,"84,176","41,567",0.999095,,525,"1,257,217,924.00",0.9992586551,0.8045,93,0.999177
HousingAct,2014-08-06,대구광역시 달성군,대구광역시 ,20140803843,2014,8,6,수,2014. 8. 20,2014,8,20,수,"126,547","40,271",1.012133,,813,"2,010,379,320.00",1.013398359,0.8045,85,1.012765
HousingAct,2014-08-08,부산광역시 사하구,부산광역시 ,20140805192,2014,8,8,금,2014. 8. 20,2014,8,20,수,"148,521","43,894",0.992678,,1068,"2,606,767,956.00",0.9933545559,0.7295,55,0.993016
HousingAct,2014-08-05,경기도 화성시,경기도 ,20140802288,2014,8,5,화,2014. 8. 18,2014,8,18,월,"198,330","72,999",1.015190,,1387,"3,664,939,481.00",1.016269102,0.7295,52,1.015730
HousingAct,2014-08-12,경기도 화성시,경기도 ,20140803588,2014,8,12,화,2014. 8. 18,2014,8,18,월,"30,695","11,242",1.008780,,268,"687,032,955.00",1.00922239,0.8495,105,1.009001
HousingAct,2014-08-01,서울특별시 강남구,서울특별시 ,20140800087,2014,8,1,금,2014. 8. 18,2014,8,18,월,"43,222","26,168",0.990675,,199,"1,192,713,083.00",0.9909043908,0.8495,118,0.990790
HousingAct,2014-07-30,강원도 원주시,강원도 ,20140723716,2014,7,30,수,2014. 8. 14,2014,8,14,목,"144,930","67,449",0.992095,,850,"2,160,952,184.00",0.9923398633,0.8045,87,0.992217
HousingAct,2014-08-11,충청남도 서산시,충청남도 ,20140723268,2014,8,11,월,2014. 8. 14,2014,8,14,목,"128,221","40,514",0.996410,,936,"2,361,024,071.00",0.9964300808,0.8045,87,0.996420
HousingAct,2014-08-04,행정중심복합도시건설청,세종특별자치시,20140801663,2014,8,4,월,2014. 8. 13,2014,8,13,수,"185,507","40,759",1.007445,,1077,"3,664,110,934.00",1.012050295,0.7295,39,1.009748
HousingAct,2014-08-04,행정중심복합도시건설청,세종특별자치시,20140801704,2014,8,4,월,2014. 8. 13,2014,8,13,수,"151,496","40,759",1.007528,,1005,"3,003,984,314.00",1.008281645,0.7295,37,1.007905
HousingAct,2014-08-04,행정중심복합도시건설청,세종특별자치시,20140801617,2014,8,4,월,2014. 8. 13,2014,8,13,수,"97,973","40,759",1.002610,,696,"1,964,879,822.00",1.002876606,0.8045,74,1.002743
HousingAct,2014-08-04,행정중심복합도시건설청,세종특별자치시,20140801652,2014,8,4,월,2014. 8. 13,2014,8,13,수,"73,367","40,759",1.004640,,393,"1,487,700,546.00",1.005147607,0.8295,69,1.004894
HousingAct,2014-08-04,경기도 성남시,경기도 ,20140800285,2014,8,4,월,2014. 8. 13,2014,8,13,수,"101,380","42,017",1.011920,,517,"2,005,757,935.00",1.016353002,0.8045,95,1.014137
HousingAct,2014-08-01,행정중심복합도시건설청,세종특별자치시,20140800883,2014,8,1,금,2014. 8. 12,2014,8,12,화,"222,870","52,389",0.993368,,1267,"4,047,369,281.00",0.993499904,0.7295,44,0.993434
HousingAct,2014-08-01,행정중심복합도시건설청,세종특별자치시,20140800876,2014,8,1,금,2014. 8. 12,2014,8,12,화,"117,362","52,389",1.002973,,677,"2,132,799,851.00",1.003008751,0.8045,98,1.002991
HousingAct,2014-07-31,서울특별시 서초구,서울특별시 ,20140724982,2014,7,31,목,2014. 8. 12,2014,8,12,화,"162,715","35,121",0.998683,,907,"3,651,255,170.00",0.9992460162,0.8045,91,0.998964
HousingAct,2014-07-31,경상남도 양산시,경상남도 ,20140724852,2014,7,31,목,2014. 8. 12,2014,8,12,화,"124,015","41,233",0.994275,,827,"1,809,326,065.00",0.9947796066,0.8045,88,0.994527
HousingAct,2014-07-30,대구광역시 달성군,대구광역시 ,20140723822,2014,7,30,수,2014. 8. 11,2014,8,11,월,"38,040","12,177",0.992620,,283,"907,675,498.00",0.9928705121,0.8495,115,0.992745
HousingAct,2014-07-30,부산.진해경제자유구역청,부산광역시,20140723535,2014,7,30,수,2014. 8. 8,2014,8,8,금,"98,539","33,005",0.997835,,694,"1,442,016,010.00",0.9979425233,0.8045,96,0.997889
HousingAct,2014-07-30,경기도 평택시,경기도 ,20140723588,2014,7,30,수,2014. 8. 8,2014,8,8,금,"73,777","31,443",0.993613,,513,"1,001,028,589.00",0.9936876569,0.8045,93,0.993650
HousingAct,2014-07-29,경기도 의정부시,경기도 ,20140721754,2014,7,29,화,2014. 8. 6,2014,8,6,수,"105,118","38,225",0.988540,,716,"1,677,540,809.00",0.9902315792,0.8045,99,0.989386
HousingAct,2014-07-25,광주광역시,광주광역시,20140720674,2014,7,25,금,2014. 8. 6,2014,8,6,수,"58,766","21,887",0.991720,,400,"973,377,136.00",0.9920854491,0.8295,102,0.991903
HousingAct,2014-07-28,부산광역시 사하구,부산광역시 ,20140721615,2014,7,28,월,2014. 8. 6,2014,8,6,수,"36,880","10,907",0.998908,,283,"720,064,682.00",0.999019205,0.8495,109,0.998963
HousingAct,2014-07-24,충청남도 천안시,충청남도 ,20140719986,2014,7,24,목,2014. 8. 5,2014,8,5,화,"265,084","67,594",1.002300,,1730,"3,991,322,050.00",1.00283362,0.7295,56,1.002567
HousingAct,2014-07-30,광주광역시,광주광역시,20140718147,2014,7,30,수,2014. 8. 5,2014,8,5,화,"152,718","35,059",1.008988,,946,"2,753,102,434.00",1.010312155,0.8045,86,1.009650
HousingAct,2014-07-28,충청남도 논산시,충청남도 ,20140721869,2014,7,28,월,2014. 8. 5,2014,8,5,화,"34,592","11,603",0.997455,,297,"785,492,118.00",0.9977490171,0.8495,109,0.997602
HousingAct,2014-07-25,경기도 화성시,경기도 ,20140720818,2014,7,25,금,2014. 8. 5,2014,8,5,화,"180,186","57,739",0.999308,,1265,"3,024,990,965.00",0.9997231666,0.7295,56,0.999515
HousingAct,2014-07-23,전라남도 광양시,전라남도 ,20140718178,2014,7,23,수,2014. 8. 4,2014,8,4,월,"96,573","26,500",0.997570,,616,"1,459,897,966.00",0.9984496106,0.8045,99,0.998010
HousingAct,2014-07-21,대전광역시 동구,대전광역시 ,20140716270,2014,7,21,월,2014. 7. 31,2014,7,31,목,"60,006","30,097",0.998143,,408,"1,248,865,827.00",0.9982799879,0.8295,110,0.998211
HousingAct,2014-07-20,경기도 수원시,경기도 ,20140716008,2014,7,20,일,2014. 7. 30,2014,7,30,수,"217,360","75,364",0.992880,,1596,"4,231,027,700.00",0.9938913091,0.7295,54,0.993386
HousingAct,2014-07-15,광주광역시,광주광역시,20140711764,2014,7,15,화,2014. 7. 28,2014,7,28,월,"99,564","43,361",0.976740,,834,"1,979,717,717.00",0.9841243381,0.8045,91,0.980432
HousingAct,2014-07-15,경상북도 안동시,경상북도 ,20140712369,2014,7,15,화,2014. 7. 28,2014,7,28,월,"36,831","13,251",0.997953,,288,"868,365,186.00",0.998140342,0.8495,110,0.998046
HousingAct,2014-07-17,충청남도 논산시,충청남도 ,20140714120,2014,7,17,목,2014. 7. 25,2014,7,25,금,"20,484","6,111",0.985630,,157,"453,571,306.00",0.9868888994,0.8495,92,0.986259
HousingAct,2014-07-17,경상북도 포항시,경상북도 ,20140712203,2014,7,17,목,2014. 7. 25,2014,7,25,금,"55,507","16,073",0.999455,,382,"895,133,964.00",0.9994793008,0.8295,96,0.999467
HousingAct,2014-07-14,대구광역시 달성군,대구광역시 ,20140711441,2014,7,14,월,2014. 7. 24,2014,7,24,목,"69,105","23,321",0.996705,,570,"1,342,688,455.00",0.99673867,0.8045,99,0.996722
HousingAct,2014-07-14,경상남도 밀양시,경상남도 ,20140711401,2014,7,14,월,2014. 7. 24,2014,7,24,목,"40,082","12,447",0.983278,,298,"641,052,349.00",0.9841571505,0.8495,101,0.983717
HousingAct,2014-07-15,경상남도 창원시 ,경상남도 ,20140711446,2014,7,15,화,2014. 7. 24,2014,7,24,목,"65,740","13,415",0.999553,,450,"1,141,151,490.00",0.9996459263,0.8295,109,0.999599
HousingAct,2014-07-11,경상남도 양산시,경상남도 ,20140710136,2014,7,11,금,2014. 7. 23,2014,7,23,수,"82,699","28,328",0.986418,,623,"1,656,233,003.00",0.9871968303,0.8045,85,0.986807
HousingAct,2014-07-11,경상남도 양산시,경상남도 ,20140710067,2014,7,11,금,2014. 7. 23,2014,7,23,수,"56,493","19,643",0.996560,,311,"993,789,806.00",0.9968803927,0.8295,78,0.996720
HousingAct,2014-07-14,전라남도 나주시,전라남도 ,20140710430,2014,7,14,월,2014. 7. 18,2014,7,18,금,"89,150","32,006",1.003823,,700,"1,578,550,181.00",1.003973698,0.8045,96,1.003898
HousingAct,2014-07-09,서울특별시 영등포구,서울특별시 ,20140705872,2014,7,9,수,2014. 7. 17,2014,7,17,목,"195,779","35,507",0.993875,,1221,"5,810,874,725.00",0.9940998081,0.7295,58,0.993987
HousingAct,2014-07-11,경기도 성남시,경기도 ,20140705940,2014,7,11,금,2014. 7. 17,2014,7,17,목,"237,251","64,719",1.011963,,1137,"3,344,409,240.00",1.02113804,0.7295,64,1.016550
HousingAct,2014-07-07,대구광역시 달성군,대구광역시 ,20140704289,2014,7,7,월,2014. 7. 17,2014,7,17,목,"73,469","26,885",1.009150,,474,"1,069,241,670.00",1.009373888,0.8295,108,1.009262
HousingAct,2014-07-07,행정중심복합도시건설청,세종특별자치시,20140705754,2014,7,7,월,2014. 7. 16,2014,7,16,수,"157,654","56,683",0.993905,,1027,"3,172,746,255.00",0.9942132282,0.7295,55,0.994059
HousingAct,2014-07-07,행정중심복합도시건설청,세종특별자치시,20140705757,2014,7,7,월,2014. 7. 16,2014,7,16,수,"132,815","56,683",0.996775,,667,"2,690,302,939.00",0.9967900062,0.8045,96,0.996783
HousingAct,2014-07-07,경상남도 김해시,경상남도 ,20140702778,2014,7,7,월,2014. 7. 16,2014,7,16,수,"108,619","34,153",1.007100,,823,"1,766,676,367.00",1.007999677,0.8045,92,1.007550
HousingAct,2014-07-01,서울특별시 서초구,서울특별시 ,20140700001,2014,7,1,화,2014. 7. 10,2014,7,10,목,"75,766","16,527",0.994508,,421,"1,657,178,265.00",0.9950973237,0.8295,109,0.994802
HousingAct,2014-06-30,인천광역시 경제자유구역청,인천광역시 ,20140626372,2014,6,30,월,2014. 7. 9,2014,7,9,수,"150,394","31,988",0.998788,,854,"2,971,272,143.00",0.998894133,0.8045,89,0.998841
HousingAct,2014-06-30,인천광역시 경제자유구역청,인천광역시 ,20140626428,2014,6,30,월,2014. 7. 9,2014,7,9,수,"148,123","31,551",1.004480,,870,"2,922,202,071.00",1.005309609,0.8045,88,1.004895
HousingAct,2014-06-30,인천광역시 경제자유구역청,인천광역시 ,20140626413,2014,6,30,월,2014. 7. 9,2014,7,9,수,"147,661","31,442",1.005778,,866,"2,907,060,160.00",1.006956806,0.8045,85,1.006367
HousingAct,2014-07-02,경기도 용인시,경기도 ,20140701639,2014,7,2,수,2014. 7. 8,2014,7,8,화,"122,929","58,265",1.004798,,914,"2,023,177,172.00",1.005174322,0.8045,70,1.004986
HousingAct,2014-06-30,경상북도 김천시,경상북도 ,20140622854,2014,6,30,월,2014. 7. 3,2014,7,3,목,"77,399","31,534",1.017873,,486,"1,024,457,000.00",1.018025596,0.8295,98,1.017949
HousingAct,2014-06-24,전라북도,전라북도,20140618617,2014,6,24,화,2014. 7. 2,2014,7,2,수,"57,880","32,335",0.990378,,526,"875,571,470.00",1.057621964,0.8045,87,1.024000
