,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(자)건축사사무소 태백,y
0,2021-01-04,0.9938685397653999,0.978960899510836,1.0120692795106896,0.9938685397653999,0.9938685397653999,0.0007901630551390618,0.0007901630551390618,0.0007901630551390618,0.0007901630551390618,0.0007901630551390618,0.0007901630551390618,0.0,0.0,0.0,0.9946587028205389,0.9879301302
1,2021-01-05,0.9938620490005257,0.9785634461668845,1.01282907570166,0.9938620490005257,0.9938620490005257,0.0020392307346975475,0.0020392307346975475,0.0020392307346975475,0.0020392307346975475,0.0020392307346975475,0.0020392307346975475,0.0,0.0,0.0,0.9959012797352232,0.9966075805
2,2021-01-06,0.9938555582356513,0.9793604643819228,1.0128078881919964,0.9938555582356513,0.9938555582356513,0.001563472877689403,0.001563472877689403,0.001563472877689403,0.001563472877689403,0.001563472877689403,0.001563472877689403,0.0,0.0,0.0,0.9954190311133407,1.0151209765
3,2021-01-07,0.993849067470777,0.9801364361450264,1.0133791470020401,0.993849067470777,0.993849067470777,0.003289126616800052,0.003289126616800052,0.003289126616800052,0.003289126616800052,0.003289126616800052,0.003289126616800052,0.0,0.0,0.0,0.997138194087577,1.0063854071
4,2021-01-08,0.9938425767059026,0.9768787631795376,1.0079149342828375,0.9938425767059026,0.9938425767059026,-0.0010101586956199704,-0.0010101586956199704,-0.0010101586956199704,-0.0010101586956199704,-0.0010101586956199704,-0.0010101586956199704,0.0,0.0,0.0,0.9928324180102827,0.9879501576
5,2021-01-11,0.9938231044112797,0.9785404356603985,1.0105375108598609,0.9938231044112797,0.9938231044112797,0.0007901630551289823,0.0007901630551289823,0.0007901630551289823,0.0007901630551289823,0.0007901630551289823,0.0007901630551289823,0.0,0.0,0.0,0.9946132674664088,0.9854801371
6,2021-01-12,0.9938166136464054,0.979289062477467,1.011814640059561,0.9938166136464054,0.9938166136464054,0.0020392307346934467,0.0020392307346934467,0.0020392307346934467,0.0020392307346934467,0.0020392307346934467,0.0020392307346934467,0.0,0.0,0.0,0.9958558443810989,1.015465642
7,2021-01-15,0.9937971413517825,0.9752607374191008,1.009351650933825,0.9937971413517825,0.9937971413517825,-0.001010158695623095,-0.001010158695623095,-0.001010158695623095,-0.001010158695623095,-0.001010158695623095,-0.001010158695623095,0.0,0.0,0.0,0.9927869826561595,0.9886100559
8,2021-01-18,0.9937776690571595,0.978150468864316,1.011211318899682,0.9937776690571595,0.9937776690571595,0.0007901630551352602,0.0007901630551352602,0.0007901630551352602,0.0007901630551352602,0.0007901630551352602,0.0007901630551352602,0.0,0.0,0.0,0.9945678321122947,0.9890754764
9,2021-01-21,0.9937581967282202,0.9800821311597651,1.0137912270791363,0.9937581967282202,0.9937581967282202,0.003289126616799827,0.003289126616799827,0.003289126616799827,0.003289126616799827,0.003289126616799827,0.003289126616799827,0.0,0.0,0.0,0.99704732334502,1.0012975135
10,2021-01-22,0.9937517059519071,0.9761130888047456,1.009076235452732,0.9937517059519071,0.9937517059519071,-0.0010101586956083296,-0.0010101586956083296,-0.0010101586956083296,-0.0010101586956083296,-0.0010101586956083296,-0.0010101586956083296,0.0,0.0,0.0,0.9927415472562988,0.9866803737
11,2021-01-25,0.993732233622968,0.9772995824062846,1.0113140124517257,0.993732233622968,0.993732233622968,0.0007901630551359389,0.0007901630551359389,0.0007901630551359389,0.0007901630551359389,0.0007901630551359389,0.0007901630551359389,0.0,0.0,0.0,0.9945223966781039,0.9892050583
12,2021-01-26,0.9937257428466549,0.9778287336001681,1.0118152781728436,0.9937257428466549,0.9937257428466549,0.002039230734695959,0.002039230734695959,0.002039230734695959,0.002039230734695959,0.002039230734695959,0.002039230734695959,0.0,0.0,0.0,0.9957649735813509,0.9843877067
13,2021-01-27,0.9937192520703418,0.9789611139482269,1.0116310311964742,0.9937192520703418,0.9937192520703418,0.0015634728776932171,0.0015634728776932171,0.0015634728776932171,0.0015634728776932171,0.0015634728776932171,0.0015634728776932171,0.0,0.0,0.0,0.995282724948035,0.9884931517
14,2021-01-28,0.9937127612940287,0.9796738181465688,1.0137805418509538,0.9937127612940287,0.9937127612940287,0.0032891266167997153,0.0032891266167997153,0.0032891266167997153,0.0032891266167997153,0.0032891266167997153,0.0032891266167997153,0.0,0.0,0.0,0.9970018879108284,0.9886778745
15,2021-01-29,0.9937062705177157,0.9754853051979766,1.0098590075900356,0.9937062705177157,0.9937062705177157,-0.0010101586956119976,-0.0010101586956119976,-0.0010101586956119976,-0.0010101586956119976,-0.0010101586956119976,-0.0010101586956119976,0.0,0.0,0.0,0.9926961118221036,1.0159404848
16,2021-04-28,0.9931285914258519,0.977983723922937,1.0110007394875187,0.9931285914258519,0.9931285914258519,0.0015634728776979378,0.0015634728776979378,0.0015634728776979378,0.0015634728776979378,0.0015634728776979378,0.0015634728776979378,0.0,0.0,0.0,0.9946920643035498,0.9926797175
17,2021-05-04,0.9931071473202235,0.9795468669404628,1.0121751573400346,0.9931071473202235,0.9931071473202235,0.002039230734696868,0.002039230734696868,0.002039230734696868,0.002039230734696868,0.002039230734696868,0.002039230734696868,0.0,0.0,0.0,0.9951463780549205,0.9916090053
